ID	sex	level	constellation	birthday	country	province	city	address	diet_prefer	memo	hobby	price	stores
5361	2	4	4	1973	59	1	7	台江区广达路186号	甜	知性,桌球	智力类	429	2yjE6
5362	1	8	6	1984	196	7	6	台江区广达路823号	甜	幽默,篮球	收藏类	58	4Z1Ae
5363	2	2	1	1986	173	13	2	台江区鳌峰路791号	辣	跨界思维,滑板	游戏类	297	38p0f
5364	1	3	4	2008	61	8	14	晋安区连福路479号	酸	不计较,爬山	冒险类	54	rdNS4
5365	2	8	1	1985	189	5	12	晋安区福马路994号	酸	创造力,爬山	游戏类	445	ZrruC
5366	2	3	1	1976	23	15	12	台江区大同路659号	辣	洞察力,篮球	冒险类	66	aiJ37
5367	2	7	1	1989	73	2	11	台江区鳌峰路698号	咸	洞察力,滑旱冰	冒险类	238	cvSVI
5368	2	8	1	1994	150	1	9	台江区工业路624号	甜	创造力,篮球	乐器类	428	8ug8P
5369	1	1	6	1996	144	8	6	台江区工业路328号	甜	不计较,乒乓球	智力类	126	CR04e
5370	1	5	5	1989	48	2	8	晋安区连福路117号	咸	不计较,乒乓球	智力类	85	G6TX4
5371	1	7	5	1997	124	6	5	台江区广达路792号	辣	洞察力,篮球	收藏类	423	uJkB7
5372	2	4	10	2007	15	16	8	晋安区赤星路425号	酸	幽默,举重	游戏类	95	RKKyy
5373	2	5	1	2009	88	12	7	晋安区长春路132号	辣	幽默,举重	游戏类	473	4bHVz
5374	2	8	5	2002	22	9	14	晋安区后浦路485号	甜	洞察力,爬山	娱乐类	322	zkKYO
5375	1	7	5	1993	148	8	5	晋安区福马路228号	咸	跨界思维,足球	乐器类	275	zCk6N
5376	2	5	6	1971	40	5	14	台江区工业路264号	甜	勇敢,乒乓球	收藏类	326	xlT5I
5377	2	8	11	2005	30	6	10	鼓楼区白马路987号	辣	知性,滑板	冒险类	233	JWIXB
5378	2	5	7	1999	155	11	5	鼓楼区白马路243号	咸	不计较,滑旱冰	游戏类	484	l71Mt
5379	1	6	7	1988	74	18	7	台江区广达路97号	苦	好奇,桌球	游戏类	372	TSIjs
5380	2	3	12	2009	150	3	4	鼓楼区达明路98号	咸	直觉好,举重	游戏类	332	pTtpS
5381	2	4	3	1984	197	17	10	晋安区福马路606号	苦	好奇,跑步	娱乐类	389	jnh7m
5382	1	6	7	1981	30	20	15	台江区长乐南路869号	苦	善於分析,爬山	娱乐类	300	5yyYB
5383	2	10	1	1972	176	16	7	台江区大同路859号	酸	善於分析,爬山	游戏类	286	P3OmV
5384	2	1	4	2002	75	18	8	晋安区福马路768号	辣	善於分析,跑步	游戏类	333	0YTpT
5385	2	4	7	2005	3	10	10	晋安区长春路116号	酸	爱玩,足球	游戏类	125	T9ncI
5386	2	4	10	1996	111	1	1	晋安区福马路241号	酸	跨界思维,举重	收藏类	191	ykj5c
5387	2	7	12	1983	90	9	3	晋安区长春路760号	甜	知性,桌球	冒险类	452	F700l
5388	1	4	2	2006	40	14	12	晋安区后浦路260号	辣	跨界思维,跑步	冒险类	237	0XbMn
5389	2	6	10	1982	27	5	1	晋安区后浦路592号	苦	善於分析,跑步	智力类	339	jQf7i
5390	1	5	5	2006	99	5	8	晋安区长春路658号	甜	知性,乒乓球	智力类	463	Josdz
5391	2	5	1	2006	126	3	4	鼓楼区福新路170号	苦	勇敢,爬山	智力类	429	P5r3c
5392	2	9	12	1988	6	2	9	台江区鳌峰路665号	酸	知性,乒乓球	游戏类	490	dJ1Pm
5393	1	3	7	1975	85	13	7	晋安区福马路777号	咸	知性,爬山	游戏类	54	4cB8D
5394	1	6	5	2010	150	14	15	晋安区福马路470号	咸	直觉好,足球	智力类	438	ABlFI
5395	1	7	6	1976	17	9	15	鼓楼区福新路989号	苦	直觉好,桌球	冒险类	314	NqF3M
5396	2	1	5	1980	64	20	11	晋安区福马路831号	甜	跨界思维,跳绳	运动类	137	5Ls5E
5397	2	5	11	1986	105	19	4	台江区鳌峰路716号	酸	跨界思维,篮球	乐器类	173	vlS8G
5398	1	10	12	2007	15	3	6	鼓楼区八一七路848号	咸	创造力,足球	游戏类	160	eHbAS
5399	2	5	7	2001	171	9	13	台江区鳌峰路230号	甜	洞察力,滑旱冰	冒险类	200	Mv5NF
5400	1	1	11	2010	81	8	5	鼓楼区白马路775号	咸	知性,滑旱冰	运动类	124	Dqoqy
5401	2	1	12	2005	141	7	10	晋安区连福路891号	酸	勇敢,举重	收藏类	71	3X6Jh
5402	1	4	4	2003	42	13	2	晋安区福马路954号	咸	好奇,跳绳	冒险类	247	Ko14h
5403	1	9	4	1978	86	7	4	晋安区连福路76号	咸	洞察力,滑旱冰	冒险类	93	Ee8dM
5404	1	5	7	2002	189	13	1	台江区长乐南路602号	咸	不计较,篮球	运动类	118	2uuVN
5405	1	10	5	1992	42	10	8	台江区鳌峰路743号	酸	善於分析,举重	乐器类	352	4pPa4
5406	2	8	9	1996	182	15	3	鼓楼区福新路663号	辣	勇敢,桌球	乐器类	330	MAp78
5407	1	2	7	1970	179	13	3	鼓楼区福新路356号	咸	爱玩,跑步	运动类	367	u5HZ1
5408	1	4	3	2005	119	1	12	晋安区长春路265号	咸	创造力,举重	智力类	316	zUv2s
5409	1	9	10	1980	138	9	5	鼓楼区达明路38号	辣	幽默,乒乓球	冒险类	267	8a4hL
5410	2	10	9	2004	48	14	4	鼓楼区达明路389号	咸	勇敢,跳绳	娱乐类	464	jBJdL
5411	1	1	11	1978	138	9	2	鼓楼区白马路676号	辣	洞察力,桌球	娱乐类	498	2J67m
5412	2	3	1	1982	130	16	2	台江区长乐南路125号	辣	不计较,滑旱冰	智力类	228	Xe4Nk
5413	2	2	7	1989	108	12	10	晋安区连福路13号	甜	爱玩,桌球	智力类	246	cf34A
5414	2	1	8	1991	167	4	15	鼓楼区福新路536号	甜	知性,举重	智力类	213	sXhIo
5415	1	4	9	1978	135	2	8	晋安区连福路525号	咸	抗压力,跑步	收藏类	387	TpDpm
5416	2	2	7	1999	33	6	1	晋安区后浦路168号	酸	直觉好,跳绳	冒险类	225	erYU5
5417	2	9	7	2001	76	11	12	晋安区连福路351号	辣	跨界思维,举重	娱乐类	291	1OM39
5418	1	6	10	1993	3	1	9	台江区大同路282号	酸	洞察力,跑步	娱乐类	465	tjIrS
5419	1	9	3	1974	111	17	9	鼓楼区八一七路823号	辣	幽默,篮球	游戏类	60	0Xp7h
5420	2	4	2	1990	90	10	14	台江区鳌峰路134号	甜	善於分析,举重	运动类	301	duMat
5421	2	8	2	2002	33	13	11	鼓楼区达明路302号	辣	好奇,爬山	收藏类	287	ukmos
5422	1	4	9	1990	10	12	9	晋安区福马路380号	辣	跨界思维,足球	冒险类	411	eW2F3
5423	1	8	8	1981	33	6	14	晋安区连福路65号	甜	抗压力,滑板	收藏类	67	ynDKN
5424	1	8	12	1988	102	20	15	台江区鳌峰路652号	辣	幽默,乒乓球	娱乐类	126	oIcJC
5425	2	7	6	1999	58	6	7	台江区大同路859号	苦	抗压力,跑步	智力类	430	zryL3
5426	1	5	12	1977	42	13	6	晋安区后浦路629号	咸	知性,跑步	运动类	129	nQEQs
5427	1	4	10	2003	188	2	3	台江区鳌峰路847号	苦	抗压力,乒乓球	运动类	403	P5ZmD
5428	2	8	8	1983	135	17	9	晋安区赤星路490号	甜	非常冷静,足球	乐器类	428	FxSKm
5429	1	9	4	2006	25	1	8	鼓楼区福新路462号	咸	不计较,足球	智力类	409	Sd0id
5430	2	6	11	1985	171	1	14	晋安区连福路486号	苦	直觉好,滑板	智力类	290	PacwL
5431	2	10	5	2005	60	4	3	晋安区赤星路954号	甜	爱玩,跳绳	娱乐类	492	O8Fam
5432	1	10	3	1998	82	12	3	晋安区连福路958号	咸	不计较,足球	运动类	129	GccSh
5433	1	10	1	1978	69	9	7	台江区大同路53号	苦	创造力,足球	运动类	245	g48AG
5434	1	3	6	1997	146	4	10	晋安区赤星路674号	咸	好奇,爬山	冒险类	495	264KR
5435	1	3	2	1974	119	8	11	晋安区连福路60号	甜	知性,跑步	乐器类	360	bWa6h
5436	1	8	2	2002	93	1	14	鼓楼区福新路412号	甜	勇敢,爬山	娱乐类	258	fUhLB
5437	2	4	10	1981	151	9	7	鼓楼区达明路992号	酸	创造力,滑旱冰	乐器类	489	nrQLH
5438	1	4	9	1998	21	20	8	晋安区赤星路46号	苦	跨界思维,滑旱冰	运动类	321	PMTQB
5439	1	4	6	1986	56	20	14	台江区工业路560号	苦	跨界思维,跳绳	游戏类	83	cnqIl
5440	2	3	5	1979	37	2	5	鼓楼区福新路442号	甜	抗压力,滑旱冰	游戏类	184	wzcOJ
5441	1	8	11	2004	164	10	4	台江区鳌峰路273号	咸	好奇,跑步	游戏类	148	e4cb5
5442	2	7	12	1972	78	7	7	鼓楼区福新路723号	辣	爱玩,桌球	智力类	400	OtuGT
5443	1	10	9	2005	34	10	1	晋安区连福路908号	酸	抗压力,跑步	娱乐类	378	wuOEe
5444	2	2	2	2006	9	12	11	台江区长乐南路591号	辣	直觉好,举重	智力类	242	27ll9
5445	1	1	5	1977	76	12	10	晋安区赤星路66号	甜	幽默,滑旱冰	乐器类	423	O2cfr
5446	2	10	6	1982	27	15	6	台江区长乐南路353号	酸	洞察力,举重	娱乐类	240	gF660
5447	1	6	2	2004	36	18	13	晋安区长春路454号	酸	创造力,乒乓球	乐器类	386	3urEV
5448	2	7	7	1982	25	12	14	鼓楼区八一七路130号	酸	创造力,滑旱冰	运动类	240	4MsoD
5449	2	1	3	1981	9	1	12	晋安区赤星路173号	酸	抗压力,举重	娱乐类	416	H5AWP
5450	1	10	3	2003	165	2	11	鼓楼区八一七路161号	甜	不计较,足球	冒险类	485	Sn223
5451	1	4	11	2004	102	3	15	鼓楼区福新路257号	辣	不计较,乒乓球	乐器类	227	o7UCy
5452	2	1	1	2006	31	15	14	晋安区福马路717号	辣	善於分析,足球	运动类	377	FU2Mo
5453	1	5	12	2005	160	4	2	台江区广达路222号	苦	抗压力,举重	游戏类	208	7OyB8
5454	2	3	6	1974	8	7	3	台江区大同路5号	辣	知性,足球	游戏类	138	30bk8
5455	2	4	12	1973	177	12	12	晋安区连福路737号	咸	善於分析,乒乓球	冒险类	149	fmyzZ
5456	1	9	10	1997	81	12	14	晋安区后浦路685号	酸	直觉好,爬山	乐器类	239	vRtBt
5457	2	3	10	1975	192	7	3	鼓楼区白马路293号	甜	洞察力,篮球	娱乐类	119	m5jZK
5458	1	5	12	1989	192	8	1	鼓楼区福新路692号	咸	不计较,滑旱冰	游戏类	173	JT8WD
5459	2	4	12	2007	95	11	4	台江区广达路39号	辣	爱玩,桌球	娱乐类	229	p63yV
5460	2	1	10	2000	91	8	8	台江区工业路644号	苦	好奇,爬山	冒险类	300	DR6ZZ
5461	2	7	6	1973	195	10	8	鼓楼区白马路989号	辣	直觉好,爬山	运动类	488	D18jd
5462	1	1	1	1999	106	4	3	鼓楼区福新路281号	咸	勇敢,足球	乐器类	245	FZxSQ
5463	1	6	12	1977	83	17	7	台江区广达路607号	咸	抗压力,滑板	收藏类	347	4iUHw
5464	2	3	7	1995	63	6	9	晋安区长春路652号	酸	善於分析,爬山	乐器类	89	VWBqL
5465	1	6	1	1980	180	16	7	鼓楼区达明路389号	苦	直觉好,跳绳	运动类	330	FOD2C
5466	1	9	9	1996	100	16	9	台江区鳌峰路306号	甜	洞察力,爬山	乐器类	386	yPs1O
5467	2	4	1	2004	161	18	4	鼓楼区福新路11号	苦	跨界思维,举重	智力类	279	6o2aC
5468	1	8	1	1984	189	6	7	晋安区赤星路131号	咸	非常冷静,足球	收藏类	261	9SwYy
5469	2	6	9	1993	115	11	13	鼓楼区八一七路87号	酸	非常冷静,滑板	运动类	157	BnIiE
5470	1	10	4	1987	171	13	11	鼓楼区八一七路347号	甜	幽默,桌球	冒险类	303	vtjnv
5471	1	9	10	1994	22	9	4	鼓楼区达明路959号	苦	创造力,乒乓球	娱乐类	126	hBfox
5472	1	4	12	1992	176	17	4	台江区长乐南路985号	辣	善於分析,爬山	冒险类	489	DmDOR
5473	2	1	3	2008	135	9	2	台江区广达路507号	辣	幽默,足球	冒险类	100	aeLjF
5474	1	1	9	1990	153	1	10	晋安区后浦路946号	甜	不计较,举重	冒险类	323	48d1n
5475	2	4	3	1995	152	3	9	晋安区福马路376号	酸	洞察力,足球	娱乐类	86	TMIs9
5476	1	9	5	1973	103	20	7	鼓楼区达明路1000号	咸	知性,篮球	娱乐类	270	iW7iT
5477	1	10	3	1990	99	8	3	台江区鳌峰路511号	苦	善於分析,桌球	冒险类	351	UR1jz
5478	1	9	10	1978	39	17	13	台江区长乐南路364号	辣	洞察力,跳绳	智力类	423	m32XZ
5479	1	6	9	2008	194	12	11	鼓楼区福新路68号	咸	勇敢,跳绳	收藏类	413	gVUa1
5480	1	4	5	1992	193	9	3	台江区大同路636号	酸	不计较,篮球	乐器类	100	devoH
5481	1	9	12	1978	51	14	9	晋安区连福路371号	咸	创造力,跑步	游戏类	183	VdMbi
5482	2	1	12	1975	3	8	3	晋安区赤星路399号	甜	好奇,足球	乐器类	117	EZx3w
5483	2	3	9	1974	66	13	6	台江区大同路530号	甜	直觉好,爬山	娱乐类	171	cQhFI
5484	1	9	7	1973	55	11	5	台江区长乐南路176号	咸	非常冷静,爬山	娱乐类	331	4FBES
5485	1	5	8	1986	48	20	2	鼓楼区白马路665号	咸	好奇,篮球	游戏类	270	eEusy
5486	1	1	5	2009	151	11	9	鼓楼区八一七路381号	咸	创造力,桌球	冒险类	165	aEPRN
5487	1	3	6	1984	8	6	13	晋安区长春路277号	酸	跨界思维,桌球	冒险类	118	FRGnh
5488	1	10	12	2005	166	17	11	鼓楼区福新路233号	甜	幽默,跳绳	智力类	61	5PeUL
5489	1	9	10	1986	140	8	8	鼓楼区八一七路108号	苦	幽默,滑板	乐器类	376	rU00T
5490	1	1	6	1970	116	15	7	鼓楼区八一七路553号	苦	跨界思维,滑旱冰	乐器类	235	eSA0G
5491	2	1	3	1988	114	16	14	鼓楼区八一七路318号	辣	知性,跑步	智力类	375	Hy4wv
5492	1	1	12	1999	169	4	1	晋安区长春路434号	酸	勇敢,足球	智力类	104	sXJfy
5493	1	8	10	2006	35	7	10	晋安区福马路997号	酸	直觉好,足球	游戏类	323	dB7pi
5494	1	8	11	1993	80	14	15	台江区长乐南路996号	苦	创造力,滑旱冰	智力类	233	k0RWf
5495	1	1	11	2003	56	17	3	晋安区福马路924号	辣	抗压力,举重	冒险类	266	BnVjM
5496	1	7	5	1994	150	8	4	台江区大同路875号	甜	勇敢,举重	娱乐类	90	oZIUV
5497	1	4	6	1975	184	7	15	台江区长乐南路88号	辣	直觉好,跳绳	运动类	380	xdIMi
5498	1	1	3	1987	27	9	8	台江区工业路776号	辣	幽默,篮球	收藏类	200	vuO2P
5499	1	9	4	1986	182	11	2	台江区长乐南路110号	酸	幽默,乒乓球	娱乐类	100	cRBWE
5500	1	10	2	1994	29	3	15	晋安区连福路686号	咸	非常冷静,乒乓球	冒险类	248	LnoLN
5501	1	6	3	1990	77	19	13	晋安区长春路113号	甜	洞察力,乒乓球	娱乐类	279	s0P5O
5502	2	7	4	1974	10	7	2	鼓楼区福新路13号	咸	跨界思维,滑旱冰	娱乐类	478	PFPL0
5503	2	2	10	1991	162	6	8	鼓楼区福新路495号	甜	知性,爬山	智力类	391	QjNg3
5504	2	1	10	1979	128	6	10	晋安区赤星路240号	酸	好奇,乒乓球	运动类	101	o3pKD
5505	2	6	1	2006	119	15	2	鼓楼区福新路55号	酸	创造力,跑步	游戏类	376	zlVP1
5506	1	7	4	1970	33	10	7	晋安区赤星路755号	甜	直觉好,乒乓球	智力类	469	h0Hxp
5507	2	1	12	1989	189	3	5	鼓楼区八一七路852号	咸	创造力,篮球	收藏类	428	AVwzc
5508	2	4	7	1980	80	4	11	鼓楼区福新路989号	酸	幽默,爬山	冒险类	101	Q6IOb
5509	2	8	6	2003	128	6	15	鼓楼区福新路577号	辣	直觉好,篮球	乐器类	468	2IFBa
5510	1	7	11	1998	16	15	14	鼓楼区白马路905号	苦	直觉好,乒乓球	智力类	87	SoETC
5511	2	10	9	2002	94	12	9	晋安区后浦路453号	酸	善於分析,桌球	游戏类	498	olEm1
5512	2	3	7	1977	71	14	2	鼓楼区福新路121号	咸	不计较,举重	智力类	164	VZVuD
5513	1	4	3	1990	71	16	14	晋安区长春路65号	辣	跨界思维,跳绳	收藏类	265	4aLRa
5514	1	4	2	1987	36	4	1	鼓楼区八一七路5号	咸	知性,滑板	运动类	154	LSBZu
5515	1	8	6	1980	159	4	11	晋安区赤星路390号	苦	幽默,爬山	运动类	356	saKHV
5516	2	2	2	1980	156	3	4	台江区鳌峰路757号	苦	创造力,足球	娱乐类	491	qLF9r
5517	1	6	11	1993	66	12	5	晋安区后浦路300号	苦	抗压力,跑步	娱乐类	172	R49D0
5518	1	2	11	1977	44	11	9	鼓楼区白马路148号	苦	幽默,乒乓球	智力类	113	YJYxz
5519	1	7	6	1985	117	14	14	鼓楼区达明路926号	甜	直觉好,跳绳	娱乐类	247	aCg6q
5520	1	3	12	1972	4	18	3	晋安区赤星路330号	苦	直觉好,举重	运动类	465	JK22r
5521	2	9	3	2006	167	6	1	台江区工业路280号	辣	知性,足球	运动类	429	fdPFi
5522	1	1	4	1981	100	4	5	鼓楼区福新路28号	咸	直觉好,爬山	娱乐类	201	JICqS
5523	2	4	8	1996	180	5	3	台江区鳌峰路948号	苦	创造力,跳绳	冒险类	167	rjTrR
5524	1	10	10	1986	126	2	2	晋安区后浦路209号	酸	不计较,桌球	运动类	202	XqCQQ
5525	2	6	7	1997	38	11	2	晋安区长春路786号	酸	创造力,跳绳	冒险类	126	lsOE2
5526	1	9	1	1979	85	2	2	晋安区连福路333号	酸	幽默,跑步	游戏类	115	ligQH
5527	1	10	6	1979	132	1	15	晋安区赤星路24号	辣	善於分析,篮球	乐器类	449	T2i4s
5528	1	8	6	1971	117	11	4	晋安区后浦路280号	苦	非常冷静,足球	运动类	335	JGF3l
5529	1	10	12	1977	104	11	2	台江区长乐南路570号	甜	洞察力,滑板	智力类	460	c8tK9
5530	2	3	1	2005	37	10	5	晋安区后浦路282号	咸	抗压力,跑步	运动类	129	BJDKj
5531	1	9	7	2002	62	1	3	晋安区长春路94号	酸	不计较,乒乓球	冒险类	232	di0LO
5532	2	1	11	1986	36	20	10	晋安区长春路290号	辣	知性,滑旱冰	智力类	385	wYlCD
5533	2	10	1	1970	64	20	9	鼓楼区白马路783号	酸	善於分析,乒乓球	收藏类	251	MCOw1
5534	2	2	11	2007	168	8	5	鼓楼区八一七路854号	酸	非常冷静,跳绳	游戏类	51	iujP9
5535	2	5	10	1997	166	14	8	晋安区后浦路824号	苦	幽默,爬山	运动类	308	mveTw
5536	1	2	11	1975	88	9	1	台江区鳌峰路364号	苦	抗压力,滑板	冒险类	141	aCL0j
5537	2	6	12	1990	161	19	2	鼓楼区福新路202号	甜	抗压力,足球	游戏类	433	90Bho
5538	2	8	9	1984	114	9	4	鼓楼区八一七路966号	甜	抗压力,滑板	运动类	263	MO7Xb
5539	2	5	12	1985	67	18	3	鼓楼区八一七路365号	辣	善於分析,滑板	运动类	106	Df3Y3
5540	1	9	7	1982	73	15	14	晋安区后浦路954号	酸	好奇,桌球	收藏类	106	r0azX
5541	2	3	1	1991	112	6	12	晋安区连福路949号	苦	跨界思维,举重	智力类	402	Cji2i
5542	1	9	11	2006	181	11	10	鼓楼区福新路860号	辣	勇敢,乒乓球	娱乐类	458	Ty4cn
5543	1	7	10	2006	149	17	6	台江区工业路769号	酸	直觉好,跑步	运动类	477	ikE1q
5544	2	7	5	2001	193	20	6	鼓楼区达明路778号	苦	跨界思维,爬山	收藏类	233	qydmf
5545	2	10	11	2002	53	11	12	台江区大同路404号	辣	勇敢,足球	收藏类	288	yGIrl
5546	2	1	12	1999	154	14	5	晋安区长春路869号	酸	善於分析,跳绳	收藏类	454	5KoLa
5547	1	7	6	1971	170	1	12	鼓楼区达明路273号	辣	非常冷静,足球	运动类	322	8bW0k
5548	1	5	2	2000	112	9	6	台江区广达路992号	甜	抗压力,跳绳	娱乐类	365	jVIIF
5549	1	9	4	1990	162	14	13	台江区广达路238号	甜	非常冷静,乒乓球	娱乐类	259	nVUGk
5550	1	5	4	2006	104	16	9	鼓楼区白马路29号	辣	抗压力,足球	游戏类	109	UmrHO
5551	2	10	5	2003	80	16	7	晋安区福马路847号	苦	抗压力,跳绳	乐器类	92	Zszo6
5552	1	5	11	1985	133	11	6	鼓楼区白马路356号	辣	善於分析,滑板	收藏类	423	AI6s5
5553	1	4	11	1993	154	5	9	鼓楼区白马路914号	苦	不计较,篮球	智力类	273	m1cpM
5554	1	2	4	1971	99	20	9	晋安区长春路886号	咸	好奇,篮球	乐器类	357	Tgs8y
5555	1	4	11	1975	59	2	13	鼓楼区达明路410号	咸	创造力,爬山	游戏类	438	wkwJo
5556	1	10	7	2005	51	15	10	晋安区长春路886号	辣	直觉好,跳绳	运动类	482	cvN2B
5557	2	7	3	1986	96	7	15	晋安区长春路223号	辣	勇敢,篮球	智力类	359	PUvNT
5558	2	2	9	1978	169	6	8	晋安区福马路785号	酸	跨界思维,桌球	运动类	81	cYHyY
5559	2	9	7	2000	53	20	7	台江区工业路159号	甜	知性,爬山	冒险类	109	96gLp
5560	2	5	12	1997	90	10	14	鼓楼区白马路904号	酸	跨界思维,乒乓球	娱乐类	261	cqTpu
5561	1	6	9	1978	24	8	2	台江区长乐南路347号	酸	好奇,举重	收藏类	386	I12bF
5562	2	6	5	1976	162	20	6	台江区长乐南路556号	苦	爱玩,滑板	运动类	204	aIoTL
5563	1	5	9	1985	11	17	14	鼓楼区白马路914号	苦	不计较,滑旱冰	娱乐类	356	bnY9P
5564	2	10	6	2008	61	20	3	鼓楼区白马路423号	甜	抗压力,篮球	娱乐类	471	XeBeh
5565	1	6	2	1971	57	15	11	鼓楼区达明路201号	酸	洞察力,举重	智力类	146	omuDo
5566	2	2	3	1971	185	15	15	台江区大同路291号	辣	不计较,举重	智力类	376	g0cBX
5567	2	9	7	1998	97	15	8	鼓楼区福新路768号	咸	善於分析,滑旱冰	游戏类	117	Za39w
5568	1	3	8	1975	89	6	1	鼓楼区福新路768号	苦	知性,滑旱冰	冒险类	376	bcQLV
5569	1	3	12	1975	17	12	1	鼓楼区白马路980号	咸	跨界思维,举重	智力类	102	ZjSI2
5570	1	2	5	1997	50	20	8	晋安区连福路568号	酸	创造力,滑旱冰	智力类	313	hX4cU
5571	1	9	11	1996	42	5	4	鼓楼区福新路318号	咸	幽默,足球	乐器类	263	dDuTs
5572	1	10	9	2006	25	4	4	台江区鳌峰路510号	苦	直觉好,滑板	娱乐类	475	2r4c6
5573	2	9	10	1979	137	12	9	台江区工业路578号	辣	勇敢,跑步	乐器类	373	DII1L
5574	2	7	1	1973	164	3	2	鼓楼区白马路625号	甜	不计较,桌球	收藏类	318	Y7wUV
5575	1	9	10	1980	161	8	12	鼓楼区达明路392号	酸	不计较,滑旱冰	游戏类	315	Y0Qra
5576	1	2	10	2008	131	5	12	台江区大同路503号	苦	创造力,篮球	游戏类	162	BK4U0
5577	2	5	12	1982	23	10	8	鼓楼区福新路386号	甜	跨界思维,桌球	冒险类	399	NGnEZ
5578	2	4	6	1974	95	8	1	鼓楼区八一七路818号	苦	知性,桌球	娱乐类	470	aST6h
5579	2	2	9	1995	8	4	1	台江区广达路747号	辣	抗压力,举重	智力类	406	qmJTE
5580	1	4	7	1977	163	13	3	晋安区长春路285号	苦	勇敢,篮球	运动类	180	SA5ca
5581	1	10	9	1974	26	19	5	鼓楼区八一七路563号	苦	好奇,乒乓球	娱乐类	251	E7Ibc
5582	2	7	6	1971	16	16	14	鼓楼区达明路260号	咸	爱玩,桌球	运动类	183	lefVi
5583	1	1	5	1983	75	6	5	晋安区赤星路276号	咸	幽默,跑步	乐器类	50	h6Mwl
5584	1	3	7	1995	199	14	14	台江区广达路538号	甜	善於分析,乒乓球	冒险类	90	xSf5P
5585	2	9	4	1973	21	12	2	晋安区连福路412号	酸	抗压力,滑旱冰	游戏类	309	rppnm
5586	1	6	2	1986	70	10	3	鼓楼区八一七路208号	甜	洞察力,举重	冒险类	429	2Idgz
5587	1	1	8	1973	197	4	10	台江区鳌峰路848号	苦	创造力,篮球	智力类	86	lV1O1
5588	1	3	11	1978	48	3	3	鼓楼区达明路581号	辣	好奇,跳绳	智力类	272	Of4uE
5589	1	1	6	2001	51	17	3	晋安区连福路38号	苦	抗压力,足球	收藏类	450	dbtKo
5590	1	7	8	2001	129	7	13	台江区广达路272号	甜	善於分析,滑旱冰	乐器类	220	o6EtG
5591	2	1	3	1973	12	5	5	晋安区赤星路138号	苦	好奇,滑板	娱乐类	118	PuAmw
5592	1	2	9	1996	78	9	13	鼓楼区福新路732号	辣	创造力,滑板	娱乐类	477	H8Pgt
5593	2	7	7	2009	114	11	4	鼓楼区白马路496号	酸	知性,滑板	乐器类	58	Jgce0
5594	2	5	7	1972	65	13	14	台江区鳌峰路317号	甜	洞察力,跑步	收藏类	397	iTir3
5595	2	8	1	2001	86	10	14	台江区长乐南路527号	酸	知性,爬山	运动类	447	JJJtI
